D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,K_1,K_2,id
0.000145977430288617,6.41420531223692e-06,0,0,0,10,10,1,1,14373
0.000145977430288617,6.73862716803095e-06,0,0,0,10,10,1,1,14374
0.000145977430288617,7.07945784384137e-06,0,0,0,10,10,1,1,14375
0.000145977430288617,7.43752727565905e-06,0,0,0,10,10,1,1,14376
0.000145977430288617,7.81370737651809e-06,0,0,0,10,10,1,1,14377
0.000145977430288617,8.20891415963826e-06,0,0,0,10,10,1,1,14378
0.000145977430288617,8.62410996895275e-06,0,0,0,10,10,1,1,14379
0.000145977430288617,9.06030582245338e-06,0,0,0,10,10,1,1,14380
0.000145977430288617,9.51856387405862e-06,0,0,0,10,10,1,1,14381
0.000145977430288617,1e-05,0,0,0,10,10,1,1,14382
0.000153360771877001,1e-08,0,0,0,10,10,1,1,14383
0.000153360771877001,1.05057865160242e-08,0,0,0,10,10,1,1,14384
0.000153360771877001,1.10371550320276e-08,0,0,0,10,10,1,1,14385
0.000153360771877001,1.15953994510744e-08,0,0,0,10,10,1,1,14386
0.000153360771877001,1.21818791201011e-08,0,0,0,10,10,1,1,14387
0.000153360771877001,1.27980221399795e-08,0,0,0,10,10,1,1,14388
0.000153360771877001,1.34453288429976e-08,0,0,0,10,10,1,1,14389
0.000153360771877001,1.41253754462276e-08,0,0,0,10,10,1,1,14390
0.000153360771877001,1.48398178896757e-08,0,0,0,10,10,1,1,14391
0.000153360771877001,1.55903958685609e-08,0,0,0,10,10,1,1,14392
0.000153360771877001,1.63789370695406e-08,0,0,0,10,10,1,1,14393
0.000153360771877001,1.72073616211989e-08,0,0,0,10,10,1,1,14394
0.000153360771877001,1.80776867696343e-08,0,0,0,10,10,1,1,14395
0.000153360771877001,1.89920317905333e-08,0,0,0,10,10,1,1,14396
0.000153360771877001,1.99526231496888e-08,0,0,0,10,10,1,1,14397
0.000153360771877001,2.09617999245313e-08,0,0,0,10,10,1,1,14398
0.000153360771877001,2.20220194998737e-08,0,0,0,10,10,1,1,14399
0.000153360771877001,2.31358635517395e-08,0,0,0,10,10,1,1,14400
0.000153360771877001,2.43060443338441e-08,0,0,0,10,10,1,1,14401
0.000153360771877001,2.55354112820386e-08,0,0,0,10,10,1,1,14402
0.000153360771877001,2.68269579527973e-08,0,0,0,10,10,1,1,14403
0.000153360771877001,2.81838293126446e-08,0,0,0,10,10,1,1,14404
0.000153360771877001,2.96093293962708e-08,0,0,0,10,10,1,1,14405
0.000153360771877001,3.11069293519861e-08,0,0,0,10,10,1,1,14406
0.000153360771877001,3.26802758941013e-08,0,0,0,10,10,1,1,14407
0.000153360771877001,3.43332001828199e-08,0,0,0,10,10,1,1,14408
0.000153360771877001,3.60697271532629e-08,0,0,0,10,10,1,1,14409
0.000153360771877001,3.78940853163421e-08,0,0,0,10,10,1,1,14410
0.000153360771877001,3.98107170553497e-08,0,0,0,10,10,1,1,14411
0.000153360771877001,4.18242894433348e-08,0,0,0,10,10,1,1,14412
0.000153360771877001,4.3939705607608e-08,0,0,0,10,10,1,1,14413
0.000153360771877001,4.6162116669048e-08,0,0,0,10,10,1,1,14414
0.000153360771877001,4.8496934285282e-08,0,0,0,10,10,1,1,14415
0.000153360771877001,5.09498438282827e-08,0,0,0,10,10,1,1,14416
0.000153360771877001,5.35268182284711e-08,0,0,0,10,10,1,1,14417
0.000153360771877001,5.62341325190349e-08,0,0,0,10,10,1,1,14418
0.000153360771877001,5.90783791158794e-08,0,0,0,10,10,1,1,14419
0.000153360771877001,6.20664838704171e-08,0,0,0,10,10,1,1,14420
0.000153360771877001,6.52057229342861e-08,0,0,0,10,10,1,1,14421
0.000153360771877001,6.85037404770632e-08,0,0,0,10,10,1,1,14422
0.000153360771877001,7.19685673001151e-08,0,0,0,10,10,1,1,14423
0.000153360771877001,7.56086403919129e-08,0,0,0,10,10,1,1,14424
0.000153360771877001,7.94328234724282e-08,0,0,0,10,10,1,1,14425
0.000153360771877001,8.34504285766366e-08,0,0,0,10,10,1,1,14426
0.000153360771877001,8.76712387296869e-08,0,0,0,10,10,1,1,14427
0.000153360771877001,9.21055317689482e-08,0,0,0,10,10,1,1,14428
0.000153360771877001,9.67641053709454e-08,0,0,0,10,10,1,1,14429
0.000153360771877001,1.01658303344122e-07,0,0,0,10,10,1,1,14430
0.000153360771877001,1.06800043251458e-07,0,0,0,10,10,1,1,14431
0.000153360771877001,1.12201845430196e-07,0,0,0,10,10,1,1,14432
0.000153360771877001,1.17876863479359e-07,0,0,0,10,10,1,1,14433
0.000153360771877001,1.23838916289267e-07,0,0,0,10,10,1,1,14434
0.000153360771877001,1.30102521691083e-07,0,0,0,10,10,1,1,14435
0.000153360771877001,1.36682931808293e-07,0,0,0,10,10,1,1,14436
0.000153360771877001,1.43596170196222e-07,0,0,0,10,10,1,1,14437
0.000153360771877001,1.50859070860018e-07,0,0,0,10,10,1,1,14438
0.000153360771877001,1.58489319246111e-07,0,0,0,10,10,1,1,14439
0.000153360771877001,1.66505495306965e-07,0,0,0,10,10,1,1,14440
0.000153360771877001,1.74927118743984e-07,0,0,0,10,10,1,1,14441
0.000153360771877001,1.83774696538751e-07,0,0,0,10,10,1,1,14442
0.000153360771877001,1.93069772888325e-07,0,0,0,10,10,1,1,14443
0.000153360771877001,2.02834981666202e-07,0,0,0,10,10,1,1,14444
0.000153360771877001,2.1309410153668e-07,0,0,0,10,10,1,1,14445
0.000153360771877001,2.23872113856834e-07,0,0,0,10,10,1,1,14446
0.000153360771877001,2.35195263507096e-07,0,0,0,10,10,1,1,14447
0.000153360771877001,2.4709112279856e-07,0,0,0,10,10,1,1,14448
0.000153360771877001,2.5958865861264e-07,0,0,0,10,10,1,1,14449
0.000153360771877001,2.72718302936548e-07,0,0,0,10,10,1,1,14450
0.000153360771877001,2.86512026966378e-07,0,0,0,10,10,1,1,14451
0.000153360771877001,3.01003418958214e-07,0,0,0,10,10,1,1,14452
0.000153360771877001,3.16227766016838e-07,0,0,0,10,10,1,1,14453
0.000153360771877001,3.32222140021215e-07,0,0,0,10,10,1,1,14454
0.000153360771877001,3.49025487895958e-07,0,0,0,10,10,1,1,14455
0.000153360771877001,3.66678726448612e-07,0,0,0,10,10,1,1,14456
0.000153360771877001,3.85224842003675e-07,0,0,0,10,10,1,1,14457
0.000153360771877001,4.04708995075977e-07,0,0,0,10,10,1,1,14458
0.000153360771877001,4.25178630338289e-07,0,0,0,10,10,1,1,14459
0.000153360771877001,4.46683592150963e-07,0,0,0,10,10,1,1,14460
0.000153360771877001,4.69276245934884e-07,0,0,0,10,10,1,1,14461
0.000153360771877001,4.93011605683316e-07,0,0,0,10,10,1,1,14462
0.000153360771877001,5.17947467923121e-07,0,0,0,10,10,1,1,14463
0.000153360771877001,5.4414455245156e-07,0,0,0,10,10,1,1,14464
0.000153360771877001,5.71666650191362e-07,0,0,0,10,10,1,1,14465
0.000153360771877001,6.00580778524112e-07,0,0,0,10,10,1,1,14466
0.000153360771877001,6.30957344480193e-07,0,0,0,10,10,1,1,14467
0.000153360771877001,6.62870316182644e-07,0,0,0,10,10,1,1,14468
0.000153360771877001,6.96397402962431e-07,0,0,0,10,10,1,1,14469
0.000153360771877001,7.31620244583698e-07,0,0,0,10,10,1,1,14470
0.000153360771877001,7.68624610039775e-07,0,0,0,10,10,1,1,14471
0.000153360771877001,8.07500606404022e-07,0,0,0,10,10,1,1,14472
0.000153360771877001,8.48342898244073e-07,0,0,0,10,10,1,1,14473
0.000153360771877001,8.91250938133746e-07,0,0,0,10,10,1,1,14474
0.000153360771877001,9.36329208823942e-07,0,0,0,10,10,1,1,14475
0.000153360771877001,9.83687477662216e-07,0,0,0,10,10,1,1,14476
0.000153360771877001,1.03344106388056e-06,0,0,0,10,10,1,1,14477
0.000153360771877001,1.0857111194022e-06,0,0,0,10,10,1,1,14478
0.000153360771877001,1.14062492385132e-06,0,0,0,10,10,1,1,14479
0.000153360771877001,1.19831619448383e-06,0,0,0,10,10,1,1,14480
0.000153360771877001,1.25892541179417e-06,0,0,0,10,10,1,1,14481
0.000153360771877001,1.32260016159074e-06,0,0,0,10,10,1,1,14482
0.000153360771877001,1.38949549437314e-06,0,0,0,10,10,1,1,14483
0.000153360771877001,1.45977430288617e-06,0,0,0,10,10,1,1,14484
0.000153360771877001,1.53360771877001e-06,0,0,0,10,10,1,1,14485
0.000153360771877001,1.61117552927246e-06,0,0,0,10,10,1,1,14486
0.000153360771877001,1.69266661503788e-06,0,0,0,10,10,1,1,14487
0.000153360771877001,1.77827941003892e-06,0,0,0,10,10,1,1,14488
0.000153360771877001,1.86822238477104e-06,0,0,0,10,10,1,1,14489
0.000153360771877001,1.96271455388621e-06,0,0,0,10,10,1,1,14490
0.000153360771877001,2.06198600950222e-06,0,0,0,10,10,1,1,14491
0.000153360771877001,2.16627848148589e-06,0,0,0,10,10,1,1,14492
0.000153360771877001,2.27584592607479e-06,0,0,0,10,10,1,1,14493
0.000153360771877001,2.39095514427051e-06,0,0,0,10,10,1,1,14494
0.000153360771877001,2.51188643150958e-06,0,0,0,10,10,1,1,14495
0.000153360771877001,2.63893426019374e-06,0,0,0,10,10,1,1,14496
0.000153360771877001,2.77240799674178e-06,0,0,0,10,10,1,1,14497
0.000153360771877001,2.91263265490874e-06,0,0,0,10,10,1,1,14498
0.000153360771877001,3.0599496872072e-06,0,0,0,10,10,1,1,14499
0.000153360771877001,3.21471781635738e-06,0,0,0,10,10,1,1,14500
0.000153360771877001,3.37731390879101e-06,0,0,0,10,10,1,1,14501
0.000153360771877001,3.54813389233575e-06,0,0,0,10,10,1,1,14502
0.000153360771877001,3.72759372031494e-06,0,0,0,10,10,1,1,14503
0.000153360771877001,3.91613038441012e-06,0,0,0,10,10,1,1,14504
0.000153360771877001,4.11420297875284e-06,0,0,0,10,10,1,1,14505
0.000153360771877001,4.32229381783682e-06,0,0,0,10,10,1,1,14506
0.000153360771877001,4.54090961097247e-06,0,0,0,10,10,1,1,14507
0.000153360771877001,4.77058269614393e-06,0,0,0,10,10,1,1,14508
0.000153360771877001,5.01187233627272e-06,0,0,0,10,10,1,1,14509
0.000153360771877001,5.26536608104486e-06,0,0,0,10,10,1,1,14510
0.000153360771877001,5.53168119761723e-06,0,0,0,10,10,1,1,14511
0.000153360771877001,5.81146617368716e-06,0,0,0,10,10,1,1,14512
0.000153360771877001,6.10540229658533e-06,0,0,0,10,10,1,1,14513
0.000153360771877001,6.41420531223692e-06,0,0,0,10,10,1,1,14514
0.000153360771877001,6.73862716803095e-06,0,0,0,10,10,1,1,14515
0.000153360771877001,7.07945784384137e-06,0,0,0,10,10,1,1,14516
0.000153360771877001,7.43752727565905e-06,0,0,0,10,10,1,1,14517
0.000153360771877001,7.81370737651809e-06,0,0,0,10,10,1,1,14518
0.000153360771877001,8.20891415963826e-06,0,0,0,10,10,1,1,14519
0.000153360771877001,8.62410996895275e-06,0,0,0,10,10,1,1,14520
0.000153360771877001,9.06030582245338e-06,0,0,0,10,10,1,1,14521
0.000153360771877001,9.51856387405862e-06,0,0,0,10,10,1,1,14522
0.000153360771877001,1e-05,0,0,0,10,10,1,1,14523
0.000161117552927246,1e-08,0,0,0,10,10,1,1,14524
0.000161117552927246,1.05057865160242e-08,0,0,0,10,10,1,1,14525
0.000161117552927246,1.10371550320276e-08,0,0,0,10,10,1,1,14526
0.000161117552927246,1.15953994510744e-08,0,0,0,10,10,1,1,14527
0.000161117552927246,1.21818791201011e-08,0,0,0,10,10,1,1,14528
0.000161117552927246,1.27980221399795e-08,0,0,0,10,10,1,1,14529
0.000161117552927246,1.34453288429976e-08,0,0,0,10,10,1,1,14530
0.000161117552927246,1.41253754462276e-08,0,0,0,10,10,1,1,14531
0.000161117552927246,1.48398178896757e-08,0,0,0,10,10,1,1,14532
0.000161117552927246,1.55903958685609e-08,0,0,0,10,10,1,1,14533
0.000161117552927246,1.63789370695406e-08,0,0,0,10,10,1,1,14534
0.000161117552927246,1.72073616211989e-08,0,0,0,10,10,1,1,14535
0.000161117552927246,1.80776867696343e-08,0,0,0,10,10,1,1,14536
0.000161117552927246,1.89920317905333e-08,0,0,0,10,10,1,1,14537
0.000161117552927246,1.99526231496888e-08,0,0,0,10,10,1,1,14538
0.000161117552927246,2.09617999245313e-08,0,0,0,10,10,1,1,14539
0.000161117552927246,2.20220194998737e-08,0,0,0,10,10,1,1,14540
0.000161117552927246,2.31358635517395e-08,0,0,0,10,10,1,1,14541
0.000161117552927246,2.43060443338441e-08,0,0,0,10,10,1,1,14542
0.000161117552927246,2.55354112820386e-08,0,0,0,10,10,1,1,14543
0.000161117552927246,2.68269579527973e-08,0,0,0,10,10,1,1,14544
0.000161117552927246,2.81838293126446e-08,0,0,0,10,10,1,1,14545
0.000161117552927246,2.96093293962708e-08,0,0,0,10,10,1,1,14546
0.000161117552927246,3.11069293519861e-08,0,0,0,10,10,1,1,14547
0.000161117552927246,3.26802758941013e-08,0,0,0,10,10,1,1,14548
0.000161117552927246,3.43332001828199e-08,0,0,0,10,10,1,1,14549
0.000161117552927246,3.60697271532629e-08,0,0,0,10,10,1,1,14550
0.000161117552927246,3.78940853163421e-08,0,0,0,10,10,1,1,14551
0.000161117552927246,3.98107170553497e-08,0,0,0,10,10,1,1,14552
0.000161117552927246,4.18242894433348e-08,0,0,0,10,10,1,1,14553
0.000161117552927246,4.3939705607608e-08,0,0,0,10,10,1,1,14554
0.000161117552927246,4.6162116669048e-08,0,0,0,10,10,1,1,14555
0.000161117552927246,4.8496934285282e-08,0,0,0,10,10,1,1,14556
0.000161117552927246,5.09498438282827e-08,0,0,0,10,10,1,1,14557
0.000161117552927246,5.35268182284711e-08,0,0,0,10,10,1,1,14558
0.000161117552927246,5.62341325190349e-08,0,0,0,10,10,1,1,14559
0.000161117552927246,5.90783791158794e-08,0,0,0,10,10,1,1,14560
0.000161117552927246,6.20664838704171e-08,0,0,0,10,10,1,1,14561
0.000161117552927246,6.52057229342861e-08,0,0,0,10,10,1,1,14562
0.000161117552927246,6.85037404770632e-08,0,0,0,10,10,1,1,14563
0.000161117552927246,7.19685673001151e-08,0,0,0,10,10,1,1,14564
0.000161117552927246,7.56086403919129e-08,0,0,0,10,10,1,1,14565
0.000161117552927246,7.94328234724282e-08,0,0,0,10,10,1,1,14566
0.000161117552927246,8.34504285766366e-08,0,0,0,10,10,1,1,14567
0.000161117552927246,8.76712387296869e-08,0,0,0,10,10,1,1,14568
0.000161117552927246,9.21055317689482e-08,0,0,0,10,10,1,1,14569
0.000161117552927246,9.67641053709454e-08,0,0,0,10,10,1,1,14570
0.000161117552927246,1.01658303344122e-07,0,0,0,10,10,1,1,14571
0.000161117552927246,1.06800043251458e-07,0,0,0,10,10,1,1,14572
0.000161117552927246,1.12201845430196e-07,0,0,0,10,10,1,1,14573
0.000161117552927246,1.17876863479359e-07,0,0,0,10,10,1,1,14574
0.000161117552927246,1.23838916289267e-07,0,0,0,10,10,1,1,14575
0.000161117552927246,1.30102521691083e-07,0,0,0,10,10,1,1,14576
0.000161117552927246,1.36682931808293e-07,0,0,0,10,10,1,1,14577
0.000161117552927246,1.43596170196222e-07,0,0,0,10,10,1,1,14578
0.000161117552927246,1.50859070860018e-07,0,0,0,10,10,1,1,14579
0.000161117552927246,1.58489319246111e-07,0,0,0,10,10,1,1,14580
0.000161117552927246,1.66505495306965e-07,0,0,0,10,10,1,1,14581
0.000161117552927246,1.74927118743984e-07,0,0,0,10,10,1,1,14582
0.000161117552927246,1.83774696538751e-07,0,0,0,10,10,1,1,14583
0.000161117552927246,1.93069772888325e-07,0,0,0,10,10,1,1,14584
0.000161117552927246,2.02834981666202e-07,0,0,0,10,10,1,1,14585
0.000161117552927246,2.1309410153668e-07,0,0,0,10,10,1,1,14586
0.000161117552927246,2.23872113856834e-07,0,0,0,10,10,1,1,14587
0.000161117552927246,2.35195263507096e-07,0,0,0,10,10,1,1,14588
0.000161117552927246,2.4709112279856e-07,0,0,0,10,10,1,1,14589
0.000161117552927246,2.5958865861264e-07,0,0,0,10,10,1,1,14590
0.000161117552927246,2.72718302936548e-07,0,0,0,10,10,1,1,14591
0.000161117552927246,2.86512026966378e-07,0,0,0,10,10,1,1,14592
0.000161117552927246,3.01003418958214e-07,0,0,0,10,10,1,1,14593
0.000161117552927246,3.16227766016838e-07,0,0,0,10,10,1,1,14594
0.000161117552927246,3.32222140021215e-07,0,0,0,10,10,1,1,14595
0.000161117552927246,3.49025487895958e-07,0,0,0,10,10,1,1,14596
0.000161117552927246,3.66678726448612e-07,0,0,0,10,10,1,1,14597
0.000161117552927246,3.85224842003675e-07,0,0,0,10,10,1,1,14598
0.000161117552927246,4.04708995075977e-07,0,0,0,10,10,1,1,14599
0.000161117552927246,4.25178630338289e-07,0,0,0,10,10,1,1,14600
0.000161117552927246,4.46683592150963e-07,0,0,0,10,10,1,1,14601
0.000161117552927246,4.69276245934884e-07,0,0,0,10,10,1,1,14602
0.000161117552927246,4.93011605683316e-07,0,0,0,10,10,1,1,14603
0.000161117552927246,5.17947467923121e-07,0,0,0,10,10,1,1,14604
0.000161117552927246,5.4414455245156e-07,0,0,0,10,10,1,1,14605
0.000161117552927246,5.71666650191362e-07,0,0,0,10,10,1,1,14606
0.000161117552927246,6.00580778524112e-07,0,0,0,10,10,1,1,14607
0.000161117552927246,6.30957344480193e-07,0,0,0,10,10,1,1,14608
0.000161117552927246,6.62870316182644e-07,0,0,0,10,10,1,1,14609
0.000161117552927246,6.96397402962431e-07,0,0,0,10,10,1,1,14610
0.000161117552927246,7.31620244583698e-07,0,0,0,10,10,1,1,14611
0.000161117552927246,7.68624610039775e-07,0,0,0,10,10,1,1,14612
0.000161117552927246,8.07500606404022e-07,0,0,0,10,10,1,1,14613
0.000161117552927246,8.48342898244073e-07,0,0,0,10,10,1,1,14614
0.000161117552927246,8.91250938133746e-07,0,0,0,10,10,1,1,14615
0.000161117552927246,9.36329208823942e-07,0,0,0,10,10,1,1,14616
0.000161117552927246,9.83687477662216e-07,0,0,0,10,10,1,1,14617
0.000161117552927246,1.03344106388056e-06,0,0,0,10,10,1,1,14618
0.000161117552927246,1.0857111194022e-06,0,0,0,10,10,1,1,14619
0.000161117552927246,1.14062492385132e-06,0,0,0,10,10,1,1,14620
0.000161117552927246,1.19831619448383e-06,0,0,0,10,10,1,1,14621
0.000161117552927246,1.25892541179417e-06,0,0,0,10,10,1,1,14622
0.000161117552927246,1.32260016159074e-06,0,0,0,10,10,1,1,14623
0.000161117552927246,1.38949549437314e-06,0,0,0,10,10,1,1,14624
0.000161117552927246,1.45977430288617e-06,0,0,0,10,10,1,1,14625
0.000161117552927246,1.53360771877001e-06,0,0,0,10,10,1,1,14626
0.000161117552927246,1.61117552927246e-06,0,0,0,10,10,1,1,14627
0.000161117552927246,1.69266661503788e-06,0,0,0,10,10,1,1,14628
0.000161117552927246,1.77827941003892e-06,0,0,0,10,10,1,1,14629
0.000161117552927246,1.86822238477104e-06,0,0,0,10,10,1,1,14630
0.000161117552927246,1.96271455388621e-06,0,0,0,10,10,1,1,14631
0.000161117552927246,2.06198600950222e-06,0,0,0,10,10,1,1,14632
0.000161117552927246,2.16627848148589e-06,0,0,0,10,10,1,1,14633
0.000161117552927246,2.27584592607479e-06,0,0,0,10,10,1,1,14634
0.000161117552927246,2.39095514427051e-06,0,0,0,10,10,1,1,14635
0.000161117552927246,2.51188643150958e-06,0,0,0,10,10,1,1,14636
0.000161117552927246,2.63893426019374e-06,0,0,0,10,10,1,1,14637
0.000161117552927246,2.77240799674178e-06,0,0,0,10,10,1,1,14638
0.000161117552927246,2.91263265490874e-06,0,0,0,10,10,1,1,14639
0.000161117552927246,3.0599496872072e-06,0,0,0,10,10,1,1,14640
0.000161117552927246,3.21471781635738e-06,0,0,0,10,10,1,1,14641
0.000161117552927246,3.37731390879101e-06,0,0,0,10,10,1,1,14642
0.000161117552927246,3.54813389233575e-06,0,0,0,10,10,1,1,14643
0.000161117552927246,3.72759372031494e-06,0,0,0,10,10,1,1,14644
0.000161117552927246,3.91613038441012e-06,0,0,0,10,10,1,1,14645
0.000161117552927246,4.11420297875284e-06,0,0,0,10,10,1,1,14646
0.000161117552927246,4.32229381783682e-06,0,0,0,10,10,1,1,14647
0.000161117552927246,4.54090961097247e-06,0,0,0,10,10,1,1,14648
0.000161117552927246,4.77058269614393e-06,0,0,0,10,10,1,1,14649
0.000161117552927246,5.01187233627272e-06,0,0,0,10,10,1,1,14650
0.000161117552927246,5.26536608104486e-06,0,0,0,10,10,1,1,14651
0.000161117552927246,5.53168119761723e-06,0,0,0,10,10,1,1,14652
0.000161117552927246,5.81146617368716e-06,0,0,0,10,10,1,1,14653
0.000161117552927246,6.10540229658533e-06,0,0,0,10,10,1,1,14654
0.000161117552927246,6.41420531223692e-06,0,0,0,10,10,1,1,14655
0.000161117552927246,6.73862716803095e-06,0,0,0,10,10,1,1,14656
0.000161117552927246,7.07945784384137e-06,0,0,0,10,10,1,1,14657
0.000161117552927246,7.43752727565905e-06,0,0,0,10,10,1,1,14658
0.000161117552927246,7.81370737651809e-06,0,0,0,10,10,1,1,14659
0.000161117552927246,8.20891415963826e-06,0,0,0,10,10,1,1,14660
0.000161117552927246,8.62410996895275e-06,0,0,0,10,10,1,1,14661
0.000161117552927246,9.06030582245338e-06,0,0,0,10,10,1,1,14662
0.000161117552927246,9.51856387405862e-06,0,0,0,10,10,1,1,14663
0.000161117552927246,1e-05,0,0,0,10,10,1,1,14664
0.000169266661503788,1e-08,0,0,0,10,10,1,1,14665
0.000169266661503788,1.05057865160242e-08,0,0,0,10,10,1,1,14666
0.000169266661503788,1.10371550320276e-08,0,0,0,10,10,1,1,14667
0.000169266661503788,1.15953994510744e-08,0,0,0,10,10,1,1,14668
0.000169266661503788,1.21818791201011e-08,0,0,0,10,10,1,1,14669
0.000169266661503788,1.27980221399795e-08,0,0,0,10,10,1,1,14670
0.000169266661503788,1.34453288429976e-08,0,0,0,10,10,1,1,14671
0.000169266661503788,1.41253754462276e-08,0,0,0,10,10,1,1,14672
0.000169266661503788,1.48398178896757e-08,0,0,0,10,10,1,1,14673
0.000169266661503788,1.55903958685609e-08,0,0,0,10,10,1,1,14674
0.000169266661503788,1.63789370695406e-08,0,0,0,10,10,1,1,14675
0.000169266661503788,1.72073616211989e-08,0,0,0,10,10,1,1,14676
0.000169266661503788,1.80776867696343e-08,0,0,0,10,10,1,1,14677
0.000169266661503788,1.89920317905333e-08,0,0,0,10,10,1,1,14678
0.000169266661503788,1.99526231496888e-08,0,0,0,10,10,1,1,14679
0.000169266661503788,2.09617999245313e-08,0,0,0,10,10,1,1,14680
0.000169266661503788,2.20220194998737e-08,0,0,0,10,10,1,1,14681
0.000169266661503788,2.31358635517395e-08,0,0,0,10,10,1,1,14682
0.000169266661503788,2.43060443338441e-08,0,0,0,10,10,1,1,14683
0.000169266661503788,2.55354112820386e-08,0,0,0,10,10,1,1,14684
0.000169266661503788,2.68269579527973e-08,0,0,0,10,10,1,1,14685
0.000169266661503788,2.81838293126446e-08,0,0,0,10,10,1,1,14686
0.000169266661503788,2.96093293962708e-08,0,0,0,10,10,1,1,14687
0.000169266661503788,3.11069293519861e-08,0,0,0,10,10,1,1,14688
0.000169266661503788,3.26802758941013e-08,0,0,0,10,10,1,1,14689
0.000169266661503788,3.43332001828199e-08,0,0,0,10,10,1,1,14690
0.000169266661503788,3.60697271532629e-08,0,0,0,10,10,1,1,14691
0.000169266661503788,3.78940853163421e-08,0,0,0,10,10,1,1,14692
0.000169266661503788,3.98107170553497e-08,0,0,0,10,10,1,1,14693
0.000169266661503788,4.18242894433348e-08,0,0,0,10,10,1,1,14694
0.000169266661503788,4.3939705607608e-08,0,0,0,10,10,1,1,14695
0.000169266661503788,4.6162116669048e-08,0,0,0,10,10,1,1,14696
0.000169266661503788,4.8496934285282e-08,0,0,0,10,10,1,1,14697
0.000169266661503788,5.09498438282827e-08,0,0,0,10,10,1,1,14698
0.000169266661503788,5.35268182284711e-08,0,0,0,10,10,1,1,14699
0.000169266661503788,5.62341325190349e-08,0,0,0,10,10,1,1,14700
0.000169266661503788,5.90783791158794e-08,0,0,0,10,10,1,1,14701
0.000169266661503788,6.20664838704171e-08,0,0,0,10,10,1,1,14702
